Tweet;Target;Sent_Target;Sent_Sociedad;Sent_Empresas
Inditex, Mercadona y Santander, las empresas con mejor reputación corporativa en España;Inditex;POS;POS;NEG
Bajas comisiones, factor esencial al elegir banco;Bajas comisiones;POS;POS;POS
Mercadona contrata a 7.000 personas para el verano;Mercadona;POS;POS;NEG
Nissan amaga con cerrar la planta de Barcelona ante la huelga de la plantilla;Nissan;NEG;NEG;POS
Bankia asume otro ajuste de red y plantilla al absorber BMN;Bankia;POS;NEG;NEG
Los hogares aumentaron sus compras un 180% esta semana ante el repunte del coronavirus;hogares;POS;NEG;POS
La CNMV prohíbe las ventas en corto sobre acciones de 69 sociedades por el impacto del coronavirus;ventas;NEG;NEG;NEG
La UE devuelve a Panamá a su lista negra de paraísos fiscales;Panamá;NEG;NEG;NEG
Ferrero compra a Nestle su negocio de dulces en EEUU por unos 2.300 millones;Ferrero;POS;POS;NEG
Telefónica consolida su racha alcista y alcanza máximos de dos meses;Telefónica;POS;POS;NEG
Bruselas denunciará a España ante el TUE si no aplica las normas europeas sobre fondos de inversión;España;NEG;NEG;NEG
Airbnb ficha a un directivo de Amazon como director financiero global;Airbnb;POS;POS;NEG
El Supremo avala anular las 35 horas semanales para los funcionarios vascos;funcionarios vascos;NEG;NEG;NEG
El bitcóin cae a mínimos de dos meses tras la prohibición de publicidad en Facebook;bitcóin;NEG;NEG;POS
El Ibex-35 pierde un 0,29% en la sesión y gana un 0,14% en octubre;Ibex;NEG;NEG;NEG
BBVA, líder mundial en banca móvil por tercer año consecutivo;BBVA;POS;POS;NEG
El Black Friday salva la venta de coches en Euskadi;venta de coches;POS;POS;POS
Realia gana un 74% menos en 2017 por los extraordinarios de 2016;Realia;NEG;NEG;POS
Los sueldos inician su recuperación en Euskadi tras cuatro años de bajadas;sueldos;POS;POS;POS
"Dava Newman: ""Amazon será un actor importante en la comercialización del espacio""";Amazon;POS;POS;NEG
El Ibex-35 se marea con el BCE, la investidura fallida y los resultados y pierde los 9.300 puntos;Ibex;NEG;NEG;NEG
Las familias sacan 50.000 millones de depósitos en un año por su baja rentabilidad;familias;NEG;NEG;NEG
La CEOE pide un pacto de estado para impulsar la industria;Industria;POS;POS;POS
La Eurocámara exige la mejora de las condiciones laborales en el sector de la aviación;condiciones labolares;POS;POS;POS
Sabadell negocia la venta de carteras inmobiliarias valoradas en 3.300 millones;Sabadell;POS;POS;NEG
El banco central de China sube los tipos interbancarios tras el alza de la Fed;tipos;POS;NEG;NEG
El IBEX (-0,9%) transita en rojo por un miércoles santo que deja pérdidas en resto de Bolsas europeas;IBEX;NEG;NEG;NEG
El precio de la vivienda sube el 6,2% en 2017, el mayor avance en diez años;precio vivienda;POS;NEG;NEG
La afiliación de extranjeros logra su mejor febrero en una década;afiliación de extranjeros;POS;POS;POS
Lindorff anuncia el despido de 449 trabajadores en España;Lindorff;NEG;NEG;POS
Sube solo un 2% el tipo efectivo que las empresas pagan a Hacienda;tipo efectivo ;NEG;NEG;NEG
Reale Seguros logra un resultado récord de 57 millones de euros;Reale Seguros;POS;POS;NEG
El Barça, líder financiero de los campeones de liga;Barça;POS;POS;NEG
La bajada de los alimentos deja la subida de precios de enero en el 1%;precios;NEG;NEG;NEG
El déficit público en la eurozona sube al 0,5% en el tercer trimestre;déficit público;NEG;NEG;NEG
Las empresas aportan la mitad que hace 10 años a las cuentas del Estado;cuentas del Estado;NEG;NEG;NEG
Los taxistas se trasladan al centro de Madrid en su séptimo día de huelga;taxistas;NEG;NEG;NEG
Deloitte prevé más compras en el azulejo pese a la ralentización;Deloitte;POS;POS;NEG
Samsung aumentó su beneficio neto un 5,12% en 2018;Samsung;POS;POS;NEG
"Irene Lozano: ""España puede ocupar el espacio que deja Reino Unido en la UE""";España;POS;POS;POS
Los ingresos minoristas de las 'telecos' cayeron un 1,3% en el tercer trimestre del año pasado;ingresos minoristas;NEG;NEG;NEG
El Ibex-35 cae un 4,8% en agosto, cierra al filo de los 9.400 puntos, casi en mínimos anuales;Ibex;NEG;NEG;NEG
Lidl eliminará las bolsas de plástico de todas sus tiendas en España;Lidl;POS;POS;POS
Inveravante (Manuel Jove) y BBVA levantan viviendas de lujo en el centro de Madrid;Inveravante;POS;POS;NEG
La inflación de China se mantiene en el 1,8% en mayo;inflación;NEG;NEG;NEG
Las acciones de la Juventus caen un 3% tras fichar a Cristiano;Juventus;NEG;NEG;POS
Las mujeres cobran de media un 30% menos que los hombres, según Gestha;mujeres;NEG;NEG;POS
La mudanza de la TDT para dar paso al 5G puede costar 350 millones en ayudas;mudanza;NEG;NEG;NEG
Habitat suma ya suelo para levantar 10.000 viviendas;Habitat;POS;POS;NEG
Facebook ve esfumarse 119.000 millones de dólares de su capitalización;Facebook;NEG;NEG;POS
Bolinches: «Mientras el Ibex aguante los 9.750, sigue en la senda del 10.000»;Ibex;POS;POS;POS
China expresa su apoyo a Turquía ante crisis monetaria y tensiones con EEUU;China;POS;POS;POS
El vaivén de Donald Trump con los aranceles de China sacude todas las bolsas mundiales;bolsas mundiales;NEG;NEG;NEG
Boeing detecta piezas defectuosas en más de 300 aviones del modelo 737;Boeing;NEG;NEG;POS
La deuda de las familias se reduce en 6.800 millones de euros en julio;deuda de las familias;POS;POS;POS
Bankia prevé terminar el ERE el próximo 30 de noviembre;Bankia;POS;POS;NEG
«Los índices europeos parecen haber entrado en modo rebote»;índices europeos;NEG;NEG;NEG
Los malos resultados de ArcelorMittal preocupan a las plantas del País Vasco; ArcelorMittal;NEG;NEG;POS
La AIReF cree que España podría rebajar el déficit al «3% o inferior»;España;POS;POS;POS
Santander abrirá desde este lunes 500 oficinas por la tarde;Santander;POS;POS;NEG
MásMóvil lidera el crecimiento de móviles en septiembre con 42.000 líneas;MásMóvil;POS;POS;NEG
El Corte Inglés gana un 2,4% más con un récord de ventas en cinco años;Corte Inglés;POS;POS;NEG
Airbus reclama lanzar nuevos programas europeos para seguir creciendo;Airbus;POS;POS;NEG
El Ibex-35 sube un 1,04% con todos sus valores en verde;Ibex;POS;POS;POS
Iberdrola da un paso más en el desarrollo de su macroproyecto eólico marino en Massachusetts;Iberdrola;POS;POS;NEG
Rajoy cifra en el 3,2% el crecimiento de España durante 2015;España;POS;POS;POS
Iberdrola apuesta por la eólica marina y las subastas para duplicar su cartera 'verde' en EEUU;Iberdrola;POS;POS;NEG
Realia crea una filial patrimonial para entrar en el negocio de alquiler de vivienda;Realia;POS;POS;NEG
China acerca posturas con EE UU y retira los aranceles a la soja y el cerdo;China;POS;POS;POS
Técnicas Reunidas multiplica por trece su beneficio en el primer trimestre;Técnicas Reunidas;POS;POS;NEG
El beneficio del Santander se reduce un 4,9% por los tipos de cambio;Santander;NEG;NEG;POS
Guindos apunta a Italia como el mayor riesgo para la deuda en Europa y no descarta un 'efecto contagio';Italia;NEG;NEG;NEG
El Ibex sube un 1,8% en la semana y se queda a las puertas de los 9.300 puntos;Ibex;POS;POS;POS
Ferrovial se adjudica el mantenimiento de la refinería más grande de Australia por 88 millones;Ferrovial;POS;POS;NEG
El FMI calcula que el coronavirus puede costarle entre un 0,1% y un 0,2% al PIB mundial este año;PIB;NEG;NEG;NEG
El programa militar FCAS garantiza el crecimiento futuro de la empresa vasca ITP;ITP;POS;POS;NEG
Airbus cierra sus plantas en España cuatro días y Volkswagen tres semanas;Airbus;NEG;NEG;POS
XTB: «Telefónica buscará los 8,5 euros si supera los 8,06 euros»;Telefónica;POS;POS;NEG
Baleares sanciona a Iberia con 448.000 euros por aplicar la cláusula 'no show';Iberia;NEG;NEG;POS
El fondo holandés APG eleva su presencia en Viscofan a más del 10%;APG;POS;POS;NEG
Sanidad contradice a Comercio y prohíbe las rebajas por posibles aglomeraciones;rebajas;NEG;NEG;NEG
La pandemia no es una crisis global: las tecnológicas ganan con el confinamiento;tecnologías;POS;POS;POS
Las gasolineras automáticas permiten ahorrar más de 320 euros al año a los consumidores;consumidores;POS;POS;NEG
Bélgica levanta el veto al acuerdo comercial con Canadá;Bélgica;POS;POS;POS
MásMóvil se estrena siendo el valor que más sube en el Ibex 35, un 3,22%;MásMóvil;POS;POS;NEG
La tasa de paro salta al 15,33% tras destruirse un millón de empleos;tasa de paro;NEG;NEG;NEG
Ford «contrata» a los inquietantes perros robot de Boston Dynamic;Ford;POS;POS;NEG
Los bancos abren otra era de viviendas baratas;bancos;POS;POS;POS
Iberdrola construirá en Navarra un complejo eólico de 111 megavatios;Iberdrola;POS;POS;NEG
La disolución de empresas se duplicó en junio respecto a mayo;disolución de empresas;NEG;NEG;NEG
La Guardia Civil lanza una operación contra el fraude en el IVA de hidrocarburos y metales preciosos;La Guardia Civil;POS;POS;POS
Telefónica prorroga el plan de bajas y subirá los sueldos un 1,5% en 2018;Telefónica;POS;POS;NEG
Acciones de Norwegian caen casi un 11 % tras anunciar ampliación de capital;Acciones de Norwegian;NEG;NEG;POS
Amazon triplicó sus ganancias en 2018 hasta alcanzar los 10.073 millones;Amazon;POS;POS;NEG
H&M gana un 22% menos pero aguanta el tirón en España: vende un 2% más;H&M;NEG;NEG;POS
El paro cierra 2016 con la mayor caída de la historia;paro;POS;POS;POS
Iberdrola lanza un bono híbrido verde de al menos 500 millones;Iberdrola;POS;POS;NEG
"El FMI alerta a Italia de que sus políticas podrían dejar ""vulnerable"" al país ante los mercados";Italia;NEG;NEG;NEG
El Consejo de Europa constata mejoras en Andorra contra el blanqueo;Andorra;POS;POS;POS
La reunión de Fomento con los estibadores acaba sin acuerdo;reunión de Fomento;NEG;NEG;NEG
"Empresas portuarias denuncian el ""vandalismo"" de los estibadores";Empresas portuarias;NEG;NEG;NEG
Hacienda advierte a 21.500 usuarios de plataformas como Airbnb de que deben declarar todos sus ingresos;usuarios de plataformas;NEG;NEG;NEG
Las CCAA cumplen por primera vez el plazo legal de pago a proveedores;CCAA;POS;POS;POS
La Bolsa de Hong Kong baja un 0,51 % a media sesión;Bolsa;NEG;NEG;NEG
El Sabadell da por fracasada su fusión con el BBVA;Sabadell;NEG;NEG;POS
La chocolatera Natra ganó 23 millones de euros en 2018;Natra;POS;POS;NEG
La Bolsa de México pierde un 0,36 % al inicio de la sesión;Bolsa;NEG;NEG;NEG
El Ibex 35 derriba al fin los 9.270 puntos tras escalar un 2,4% en febrero;Ibex;POS;POS;POS
Toyota y Carmera se alían para elaborar mapas en alta definición;Toyota;POS;POS;NEG
Fráncfort sube moderadamente tras una negociación falta de impulsos;Fráncfort;POS;POS;NEG
Vodafone emite 4.000 millones en bonos para comprar activos de Liberty;Vodafone;POS;POS;NEG
Grecia emite bonos a 10 años en primera subasta desde primer rescate en 2010;Grecia;POS;POS;POS
Merck sube en 2018 el beneficio neto un 29,5 % tras desinversiones;Merck;POS;POS;NEG
Los trabajadores de ITP en Sestao y Barakaldo piden una solución 'in extremis' a sus despidos;trabajadores;NEG;NEG;NEG
La Bolsa de Londres baja un 0,29 % en la apertura;Bolsa;NEG;NEG;NEG
La luz anticipa mañana otro récord con España congelada;luz;POS;NEG;NEG
Interrumpidas las negociaciones para la fusión entre Carrefour y Couche-Tard;negociaciones;NEG;NEG;POS
Iberdrola inicia este lunes su gran planta fotovoltaica en Usagre (Badajoz);Iberdrola;POS;POS;NEG
El PIB frena su crecimiento y se expande un 0,5% en el segundo trimestre;PIB;NEG;NEG;NEG
Liberbank gana 73 millones de euros en el primer semestre, un 14% menos;Liberbank;NEG;NEG;POS
Alcoa alerta de que peligra el futuro de su planta de aluminio en Lugo;Alcoa;NEG;NEG;POS
Abanca, dispuesto a protagonizar una fusión con otra entidad;Abanca;POS;POS;NEG
Nissan ha recibido 179 millones de ayudas públicas desde 2009, según comité;Nissan;POS;POS;NEG
Maroto anuncia que en septiembre volverán los viajes del Imserso;Imserso;POS;POS;POS
La Bolsa de Lisboa sube el 0,57 % al cierre;Bolsa;POS;POS;POS
Cae la tasa de ahorro de los hogares en 2018 al mínimo histórico;tasa de ahorro;NEG;NEG;NEG
Sólo el PSOE se enroca en mantener la subida del impuesto de matriculación;impuesto;POS;NEG;NEG
El precio medio de la vivienda aumentó el 5,5 % en 2018, según la tasadora ST;vivienda;POS;NEG;NEG
Putin apoya a empresarios al inaugurar primera planta Mercedes-Benz en Moscú;Mercedes-Benz;POS;POS;NEG
Siemens Gamesa lanza una nueva plataforma eólica terrestre de 5,8 MW;Siemens Gamesa;POS;POS;NEG
Ghosn va a recibir una jubilación de 765.000 euros al año de Renault;Ghosn;POS;POS;NEG
Canarias impulsa que España sea pionera en autorizar naves de vuelo rasante;España;POS;POS;POS
La Bolsa de París baja un 0,09 % a la apertura;Bolsa;NEG;NEG;NEG
La vivienda se encarece un 4,2 % en eurozona y UE en último trimestre de 2018;vivienda;POS;NEG;NEG
Rusia, un país con excesiva presencia del Estado e infraestructuras insuficientes;Rusia;NEG;NEG;NEG
Euskadi es la única comunidad con repunte del paro en marzo;Euskadi;NEG;NEG;NEG
Los ERTE se mantendrán hasta el próximo 30 de septiembre;ERTE;POS;NEG;POS
Banco Sabadell cierra la venta del 80 % de Solvia a Intrum por 241 millones;Sabadell;POS;POS;NEG
Tokio 2020: Toyota desarrollará vehículos específicos para los Juegos Olímpicos y Paralímpicos;Toyota;POS;POS;NEG
La facturación trimestral del grupo PSA baja un 1,1 % interanual;PSA;NEG;NEG;POS
Los españoles conservan pesetas por valor de 1.624 millones de euros;españoles;POS;POS;POS
Huelga en la mayor compañía minera de Mauritania casi paraliza la actividad;compañía minera;NEG;NEG;NEG
Wall Street vuelve a las ventas afectado por la caída del petróleo;Wall Street;NEG;NEG;NEG
El precio de la gasolina sube un 1,73 % y el del gasóleo, un 1,21 %;gasolina;POS;NEG;NEG
Empresa de EEUU alcanza el mayor acuerdo del país en negocio de la marihuana;Empresa;POS;NEG;NEG
Lyft pierde 1.138 millones dólares en primeros resultados tras salida a bolsa;Lyft;NEG;NEG;POS
Los tuits de Trump y las tensiones geopolíticas tumban la Bolsa de Seúl;Bolsa;NEG;NEG;NEG
Los cruceros reabren sus puertas con solo un quinto de su negocio;cruceros;NEG;NEG;NEG
CaixaBank reduce a 6.950 las salidas del ERE para alcanzar un acuerdo;CaixaBank;POS;POS;NEG
Rolls quiere acordar la venta de ITP antes del final de septiembre;Rolls;POS;POS;NEG
Montoro anuncia que emprenderá, en plena crisis catalana, la mejora de la financiación autonómica;financiación autonómica;POS;POS;POS
Wall Street cierra en verde y el Dow Jones sube un 0,44 %;Wall Street;POS;POS;POS
Telefónica sale de la Bolsa de Argentina por su escaso volumen de negociación;Telefónica;NEG;NEG;POS
El precio del crudo de la OPEP baja un 0,31 % hasta los 69,66 dólares/barril;crudo;NEG;POS;POS
Thomas Cook cae un 14,72 % en Bolsa tras multiplicar por seis sus pérdidas;Thomas Cook;NEG;NEG;POS
Adif multará a adjudicatarias que pacten concursos con el 10 % del contrato;adjudicatarias;NEG;NEG;NEG
La bolsa de Sao Paulo encadena tercera caída consecutiva en jornada volátil;bolsa;NEG;NEG;NEG
Italiana Enel abre parque eólico de 150 millones dólares en México;Italia Enel;POS;POS;NEG
La Bolsa de Sao Paulo abre con un avance del 0,46 % en primeras operaciones;Bolsa;POS;POS;POS
"Sony eleva su apuesta por los juegos, la música y el cine en ""streaming""";Sony;POS;POS;NEG
Amancio Ortega, enemigo del pueblo según Podemos, ha pagado 11.000 millones en impuestos desde 2014;Amancio Ortega;NEG;POS;POS
ELA aboga por mantener la huelga indefinida en Tubacex como «garantía» para negociar;Tubacex;NEG;NEG;POS
La Bolsa de Buenos Aires abre con un avance del 0,12 %;Bolsa;POS;POS;POS
Siemens Gamesa suministrará 232 megavatios a un parque de EDF en EEUU;Siemens Gamesa;POS;POS;NEG
Santander y Unicaja, los bancos favoritos de Goldman Sachs para ganar en bolsa;Santander;POS;POS;NEG
La guerra fría tecnológica entre EEUU y China acentúa el temor de Wall Street;Wall Street;NEG;NEG;NEG
El petróleo de Texas cae un 0,6% y cierra en 58,81 dólares el barril;petróleo;NEG;POS;POS
VozTelecom cierra un principio de acuerdo para comprar ComyMedia;VozTelecom;POS;POS;NEG
El euríbor acelera su caída para marcar su media mensual más baja desde noviembre;euríbor;NEG;NEG;NEG
Caída de Google y de sus servicios de Gmail y Youtube en EEUU, España y otros países europeos;Google;NEG;NEG;NEG
Lenovo ofrecerá financiación por internet a través de Cetelem;Lenovo;POS;POS;NEG
La Bolsa de Sao Paulo pierde un 0,41 % en la apertura;Bolsa;NEG;NEG;NEG
España, en la zona media de la digitalización europea: lastrada por la formación y los precios;España;NEG;NEG;NEG
La deuda pública marca nuevo récord con 1,2 billones de euros hasta marzo;deuda pública;NEG;NEG;NEG
"El Gobierno admite que la fortaleza del euro es una ""amenaza importante"" para el turismo en España";turismo;NEG;NEG;NEG
Clece ofertará 1.000 puestos laborales en la segunda edición de LaboralMAD;Clece;POS;POS;POS
Las ventas de H&M subieron un 6 % interanual en el segundo trimestre;H&M;POS;POS;NEG
Estados Unidos y China lideran la lista de superordenadores más potentes del mundo;Estados Unidos;POS;POS;POS
NH gestionará los hoteles de Minor en Brasil y Portugal;NH;POS;POS;NEG
El IBEX abre con pérdidas del 0,25 % en una jornada sin referencias de EEUU;IBEX;NEG;NEG;NEG
El Ibex vuelve a perder el 9.000 lastrado por el Brexit y la guerra comercial;Ibex;NEG;NEG;NEG
Carrefour y Glovo se alían en Francia, España, Italia y Argentina;Carrefour;POS;POS;NEG
Ericcson registró beneficio neto de 408 millones de euros en primer semestre;Ericcson;POS;POS;NEG
El BCE concluye que Nordea tiene suficiente capital pero débil sistema datos;Nordea;NEG;NEG;POS
Adif dará el lunes el pistoletazo de salida a la liberalización ferroviaria;Adif;POS;POS;NEG
Continental revisa a la baja sus pronósticos de beneficio y facturación;Continental;NEG;NEG;POS
Inquietud en el Banco de España;Banco;NEG;NEG;NEG
Cellnex mejora su resultado y cierra el primer semestre en equilibrio;Cellnex;POS;POS;NEG
Colonial gana 338 millones en el primer semestre del año, un 33 % más;Colonial;POS;POS;NEG
Unicaja Banco obtiene un beneficio neto de 116 millones en el primer semestre, un 11,4% más;Unicaja Banco;POS;POS;NEG
Merlin gana 262 millones, un 45% menos, por la ausencia de extraordinarios;Merlin;NEG;NEG;POS
Iberdrola se adjudica el mayor número de lotes en subasta solar de Portugal;Iberdrola;POS;POS;NEG
CaixaBank lidera venta de fondos de pensiones e inversión colectiva en España;CaixaBank;POS;POS;NEG
Barclays gana 2.271 millones de euros en el primer semestre, un 269 % más;Barclays;POS;POS;NEG
